Tec;Probab;Probab Acum;Números Aleatórios;;;
;;;0,363353374;15;;
;;;0,683767205;20;;
;;;0,873775445;25;;
;;;0,664021729;20;;
;;;0,270699179;10;;
;;;0,843836787;25;;
;;;0,467879269;15;;
;;;0,496658223;15;;
;;;0,413892026;15;;
;;;0,031891842;5;;
;;;0,427625355;15;;
;;;0,91460921;30;;
;;;0,661366619;20;;
;;;0,608020264;20;;
;;;0,277047029;10;;
;;;0,033387249;5;;
;;;0,102328562;10;;
;;;0,496230964;15;;
;;;0,168187506;10;;
;;;0,124210334;10;;
;;;0,242378002;10;;
;;;0,723563341;20;;
;;;0,889767144;25;;
;;;0,711935789;20;;
;;;0,333384198;15;;
;;;0,554185614;15;;
;;;0,089022492;5;;
;;;0,034821619;5;;
;;;0,619953001;20;;
;;;0,87591174;25;;
;;;0,737846004;20;;
;;;0,771813105;25;;
;;;0,78276925;25;;
;;;0,994750816;30;;
;;;0,373790704;15;;
;;;0,443250832;15;;
;;;0,360728782;15;;
;;;0,493820002;15;;
;;;0,148289438;10;;
;;;0,392193365;15;;
;;;0,432569353;15;;
;;;0,313180944;15;;
;;;0,2125309;10;;
;;;0,751792962;25;;
;;;0,339701529;15;;
;;;0,706411939;20;;
;;;0,472212897;15;;
;;;0,305124058;15;;
;;;0,731284524;20;;
;;;0,230445265;10;;
;;;0,243232521;10;;
;;;0,644184698;20;;
;;;0,712698752;20;;
;;;0,4250618;15;;
;;;0,838587603;25;;
;;;0,533707694;15;;
;;;0,378978851;15;;
;;;0,337687307;15;;
;;;0,618182928;20;;
;;;0,886379589;25;;
;;;0,514084292;15;;
;;;0,550584429;15;;
;;;0,533219398;15;;
;;;0,255561998;10;;
;;;0,737479781;20;;
;;;0,865871151;25;;
;;;0,695303201;20;;
;;;0,252113407;10;;
;;;0,879390851;25;;
;;;0,305215613;15;;
;;;0,002777184;5;;
;;;0,79094821;25;;
;;;0,865504929;25;;
;;;0,580217902;15;;
;;;0,35462508;15;;
;;;0,573992126;15;;
;;;0,893063143;25;;
;;;0,689626759;20;;
;;;0,483596301;15;;
;;;0,716086306;20;;
;;;0,178807947;10;;
;;;0,799829096;25;;
;;;0,939725944;30;;
;;;0,919034394;30;;
;;;0,060975982;5;;
;;;0,064882351;5;;
;;;0,255500961;10;;
;;;0,101474044;10;;
;;;0,735435041;20;;
;;;0,542130802;15;;
;;;0,824030274;25;;
;;;0,889553514;25;;
;;;0,408307138;15;;
;;;0,85973693;25;;
;;;0,520920438;15;;
;;;0,875270852;25;;
;;;0,145664846;10;;
;;;0,792504654;25;;
;;;0,602252266;20;;
;;;0,048890652;5;;
;;;0,20187994;10;;
;;;0,402264473;15;;
;;;0,908566546;30;;
;;;0,311258278;15;;
;;;0,107455672;10;;
;;;0,898678549;25;;
;;;0,906949065;30;;
;;;0,472304453;15;;
;;;0,298165838;10;;
;;;0,877254555;25;;
;;;0,602465896;20;;
;;;0,642475661;20;;
;;;0,56633198;15;;
;;;0,090365307;5;;
;;;0,849665822;25;;
;;;0,422620319;15;;
;;;0,115604114;10;;
;;;0,408001953;15;;
;;;0,095919675;5;;
;;;0,799279763;25;;
;;;0,500656148;15;;
;;;0,123813593;10;;
;;;0,087557604;5;;
;;;0,151066622;10;;
;;;0,232551042;10;;
;;;0,263527329;10;;
;;;0,570299387;15;;
;;;0,272743919;10;;
;;;0,331858272;15;;
;;;0,051240577;5;;
;;;0,514755699;15;;
;;;0,823084201;25;;
;;;0,609790338;20;;
;;;0,190435499;10;;
;;;0,899014252;25;;
;;;0,102816858;10;;
;;;0,959501938;30;;
;;;0,115451521;10;;
;;;0,57863094;15;;
;;;0,569048128;15;;
;;;0,438123722;15;;
;;;0,870113224;25;;
;;;0,276284066;10;;
;;;0,991821039;30;;
;;;0,421338542;15;;
;;;0,769310587;25;;
;;;0,221350749;10;;
;;;0,660084841;20;;
;;;0,611194189;20;;
;;;0,500503555;15;;
;;;0,471358379;15;;
;;;0,54237495;15;;
;;;0,178777429;10;;
;;;0,820307016;25;;
;;;0,446272164;15;;
;;;0,808893094;25;;
;;;0,823053682;25;;
;;;0,503463851;15;;
;;;0,707052828;20;;
;;;0,621112705;20;;
;;;0,026703696;5;;
;;;0,700003052;20;;
;;;0,509292886;15;;
;;;0,59541612;15;;
;;;0,290780358;10;;
;;;0,356578265;15;;
;;;0,163853877;10;;
;;;0,846583453;25;;
;;;0,628833888;20;;
;;;0,858790857;25;;
;;;0,735221412;20;;
;;;0,017731254;5;;
;;;0,102206488;10;;
;;;0,550279244;15;;
;;;0,108890042;10;;
;;;0,202764977;10;;
;;;0,677755058;20;;
;;;0,285134434;10;;
;;;0,959379864;30;;
;;;0,167790765;10;;
;;;0,188604389;10;;
;;;0,669789727;20;;
;;;0,649647511;20;;
;;;0,777336955;25;;
;;;0,680227058;20;;
;;;0,150303659;10;;
;;;0,593707083;15;;
;;;0,032166509;5;;
;;;0,922177801;30;;
;;;0,602221747;20;;
;;;0,112979522;10;;
;;;0,624713889;20;;
;;;0,367198706;15;;
;;;0,577837458;15;;
;;;0,318460646;15;;
;;;0,41788995;15;;
;;;0,338877529;15;;
;;;0,868678854;25;;
;;;0,049073763;5;;
;;;0,754661702;25;;
;;;0,729026154;20;;
;;;0,538041322;15;;
;;;0,398419141;15;;
;;;0,003204443;5;;
;;;0,986053041;30;;
;;;0,08108768;5;;
;;;0,860255745;25;;
;;;0,245368816;10;;
;;;0,675618763;20;;
;;;0,867610706;25;;
;;;0,624439222;20;;
;;;0,513382366;15;;
;;;0,39497055;15;;
;;;0,524460585;15;;
;;;0,054841762;5;;
;;;0,481887265;15;;
;;;0,321634571;15;;
;;;0,413983581;15;;
;;;0,879696036;25;;
;;;0,021362957;5;;
;;;0,178624836;10;;
;;;0,863765374;25;;
;;;0,126285592;10;;
;;;0,519119846;15;;
;;;0,896542253;25;;
;;;0,305154576;15;;
;;;0,331186865;15;;
;;;0,373790704;15;;
;;;0,754325999;25;;
;;;0,975981933;30;;
;;;0,056855983;5;;
;;;0,570451979;15;;
;;;0,279854732;10;;
;;;0,343943602;15;;
;;;0,246223334;10;;
;;;0,741569262;20;;
;;;0,691366314;20;;
;;;0,907162694;30;;
;;;0,446607868;15;;
;;;0,620838038;20;;
;;;0,161290323;10;;
;;;0,52763451;15;;
;;;0,433637501;15;;
;;;0,295724357;10;;
;;;0,683645131;20;;
;;;0,954496902;30;;
;;;0,267281106;10;;
;;;0,165074618;10;;
;;;0,825922422;25;;
;;;0,692587054;20;;
;;;0,310342723;15;;
;;;0,008178961;5;;
;;;0,147312845;10;;
;;;0,873287149;25;;
;;;0,241340373;10;;
;;;0,071199683;5;;
;;;0,564195685;15;;
;;;0,283516953;10;;
;;;0,592699973;15;;
;;;0,577623829;15;;
;;;0,443617054;15;;
;;;0,208990753;10;;
;;;0,845637379;25;;
;;;0,568651387;15;;
;;;0,707358013;20;;
;;;0,24835963;10;;
;;;0,612872707;20;;
;;;0,480086673;15;;
;;;0,726279489;20;;
;;;0,754264962;25;;
;;;0,940519425;30;;
;;;0,3615833;15;;
;;;0,287362285;10;;
;;;0,05752739;5;;
;;;0,260261849;10;;
;;;0,144932402;10;;
;;;0,414227729;15;;
;;;0,130954924;10;;
;;;0,023560289;5;;
;;;0,867244484;25;;
;;;0,322183905;15;;
;;;0,848658712;25;;
;;;0,548051393;15;;
;;;0,25553148;10;;
;;;0,289468062;10;;
;;;0,497268593;15;;
;;;0,108767968;10;;
;;;0,579058199;15;;
;;;0,725882748;20;;
;;;0,695822016;20;;
;;;0,804376354;25;;
;;;0,175084689;10;;
;;;0,21948912;10;;
;;;0,379528184;15;;
;;;0,230109561;10;;
;;;0,555131687;15;;
;;;0,84377575;25;;
;;;0,004486221;5;;
;;;0,488784448;15;;
;;;0,49732963;15;;
;;;0,505020295;15;;
;;;0,629535813;20;;
;;;0,570665609;15;;
;;;0,031373028;5;;
;;;0,612659078;20;;
;;;0,030762658;5;;
;;;0,633869442;20;;
;;;0,722434156;20;;
;;;0,852656636;25;;
;;;0,506302072;15;;
;;;0,216467788;10;;
;;;0,159855953;10;;
;;;0,345866268;15;;
;;;0,525955992;15;;
;;;0,911404767;30;;
;;;0,057618946;5;;
;;;0,972533341;30;;
;;;0,883388775;25;;
;;;0,535447249;15;;
;;;0,87203589;25;;
;;;0,14352855;10;;
;;;0,506179998;15;;
;;;0,323831904;15;;
;;;0,343241676;15;;
;;;0,8009888;25;;
;;;0,580584124;15;;
;;;0,181218909;10;;
;;;0,867091891;25;;
;;;0,927671133;30;;
;;;0,146794031;10;;
;;;0,520737327;15;;
;;;0,103122044;10;;
;;;0,348216193;15;;
;;;0,82125309;25;;
;;;0,722128971;20;;
;;;0,725180822;20;;
;;;0,102267525;10;;
;;;0,802087466;25;;
;;;0,740226447;20;;
;;;0,720786157;20;;
;;;0,17096469;10;;
;;;0,814172796;25;;
;;;0,895107883;25;;
;;;0,145725883;10;;
;;;0,83864864;25;;
;;;0,149601733;10;;
;;;0,375225074;15;;
;;;0,739921262;20;;
;;;0,47010712;15;;
;;;0,460585345;15;;
;;;0,484511856;15;;
;;;0,310708945;15;;
;;;0,985442671;30;;
;;;0,459913938;15;;
;;;0,165044099;10;;
;;;0,290292062;10;;
;;;0,813287759;25;;
;;;0,186407056;10;;
;;;0,826197089;25;;
;;;0,372905667;15;;
;;;0,603778191;20;;
;;;0,990905484;30;;
;;;0,011688589;5;;
;;;0,638538774;20;;
;;;0,482680746;15;;
;;;0,899014252;25;;
;;;0,936185797;30;;
;;;0,069185461;5;;
;;;0,127506333;10;;
;;;0,507431257;15;;
;;;0,42136906;15;;
;;;0,863917966;25;;
;;;0,447614978;15;;
;;;0,069368572;5;;
;;;0,26474807;10;;
;;;0,458906827;15;;
;;;0,148350475;10;;
;;;0,925901059;30;;
;;;0,57063509;15;;
;;;0,659047212;20;;
;;;0,962187567;30;;
;;;0,939146092;30;;
;;;0,0753502;5;;
;;;0,786950285;25;;
;;;0,825983459;25;;
;;;0,083681753;5;;
;;;0,998199408;30;;
;;;0,255775628;10;;
;;;0,787896359;25;;
;;;0,852565081;25;;
;;;0,448438978;15;;
;;;0,472243416;15;;
;;;0,923154393;30;;
;;;0,633747368;20;;
;;;0,920926542;30;;
;;;0,475875118;15;;
;;;0,041383099;5;;
;;;0,713675344;20;;
;;;0,910275582;30;;
;;;0,22092349;10;;
;;;0,466048158;15;;
;;;0,064058351;5;;
;;;0,175572985;10;;
;;;0,906949065;30;;
;;;0,667134617;20;;
;;;0,568132572;15;;
;;;0,687032685;20;;
;;;0,264625996;10;;
;;;0,029206214;5;;
;;;0,84234138;25;;
;;;0,785027619;25;;
;;;0,202978607;10;;
;;;0,534897916;15;;
;;;0,31040376;15;;
;;;0,583635975;15;;
;;;0,723838008;20;;
;;;0,645893735;20;;
;;;0,685323649;20;;
;;;0,149632252;10;;
;;;0,510422071;15;;
;;;0,162541581;10;;
;;;0,515793329;15;;
;;;0,487655263;15;;
;;;0,096011231;5;;
;;;0,343058565;15;;
;;;0,953489792;30;;
;;;0,863856929;25;;
;;;0,018707846;5;;
;;;0,063722648;5;;
;;;0,397259438;15;;
;;;0,498184149;15;;
;;;0,869075594;25;;
;;;0,301614429;15;;
;;;0,170476394;10;;
;;;0,157414472;10;;
;;;0,636219367;20;;
;;;0,720450453;20;;
;;;0,887813959;25;;
;;;0,679708243;20;;
;;;0,259468368;10;;
;;;0,641590625;20;;
;;;0,667775506;20;;
;;;0,961943419;30;;
;;;0,790917692;25;;
;;;0,180730613;10;;
;;;0,847193823;25;;
;;;0,441206091;15;;
;;;0,075685904;5;;
;;;0,832178716;25;;
;;;0,353953673;15;;
;;;0,602069155;20;;
;;;0,356242561;15;;
;;;0,281289102;10;;
;;;0,394085513;15;;
;;;0,539841914;15;;
;;;0,70638142;20;;
;;;0,727042451;20;;
;;;0,609576708;20;;
;;;0,112186041;10;;
;;;0,701864681;20;;
;;;0,495254372;15;;
;;;0,363170263;15;;
;;;0,709921567;20;;
;;;0,233558153;10;;
;;;0,224372082;10;;
;;;0,306405835;15;;
;;;0,177678762;10;;
;;;0,869411298;25;;
;;;0,404675436;15;;
;;;0,887081515;25;;
;;;0,916928617;30;;
;;;0,671224097;20;;
;;;0,552110355;15;;
;;;0,952208014;30;;
;;;0,701223792;20;;
;;;0,873287149;25;;
;;;0,798333689;25;;
;;;0,103366192;10;;
;;;0,236213263;10;;
;;;0,328165532;15;;
;;;0,177983947;10;;
;;;0,959959716;30;;
;;;0,994415113;30;;
;;;0,126468703;10;;
;;;0,394329661;15;;
;;;0,986754967;30;;
;;;0,357127598;15;;
;;;0,296700949;10;;
;;;0,344828639;15;;
;;;0,042664876;5;;
;;;0,594012268;15;;
;;;0,99139378;30;;
;;;0,187688833;10;;
;;;0,305948057;15;;
;;;0,711783197;20;;
;;;0,065675832;5;;
;;;0,230628376;10;;
;;;0,732871487;20;;
;;;0,703421125;20;;
;;;0,455336161;15;;
;;;0,423139134;15;;
;;;0,70577105;20;;
;;;0,22891934;10;;
;;;0,258857997;10;;
;;;0,733695486;20;;
;;;0,026917325;5;;
;;;0,259041108;10;;
;;;0,931760613;30;;
;;;0,19266335;10;;
;;;0,914181951;30;;
;;;0,713034455;20;;
;;;0,498062075;15;;
;;;0,882839442;25;;
;;;0,154850917;10;;
;;;0,621845149;20;;
;;;0,185674612;10;;
;;;0,658162175;20;;
;;;0,074282052;5;;
;;;0,848017823;25;;
;;;0,391735588;15;;
;;;0,872524186;25;;
;;;0,474715415;15;;
;;;0,893459883;25;;
;;;0,384563738;15;;
;;;0,899197363;25;;
;;;0,201422163;10;;
;;;0,826227607;25;;
;;;0,647907956;20;;
;;;0,722983489;20;;
;;;0,49201941;15;;
;;;0,857875301;25;;
;;;0,274178289;10;;
;;;0,385509812;15;;
;;;0,765099033;25;;
;;;0,602343822;20;;
;;;0,312692648;15;;
;;;0,565507981;15;;
;;;0,004516739;5;;
;;;0,547746208;15;;
;;;0,479293191;15;;
;;;0,074861904;5;;
;;;0,396069216;15;;
;;;0,772301401;25;;
;;;0,13348796;10;;
;;;0,55241554;15;;
;;;0,37162389;15;;
;;;0,435743278;15;;
;;;0,929532762;30;;
;;;0,135532701;10;;
;;;0,718497269;20;;
;;;0,077150792;5;;
;;;0,04730369;5;;
;;;0,392315439;15;;
;;;0,908841212;30;;
;;;0,25101474;10;;
;;;0,410016175;15;;
;;;0,293984802;10;;
;;;0,306649983;15;;
;;;0,532029176;15;;
;;;0,793908506;25;;
;;;0,510269478;15;;
;;;0,407391583;15;;
;;;0,420636616;15;;
;;;0,237281411;10;;
;;;0,807672353;25;;
;;;0,767387921;25;;
;;;0,17996765;10;;
;;;0,654286325;20;;
;;;0,832941679;25;;
;;;0,778832362;25;;
;;;0,135868404;10;;
;;;0,060090945;5;;
;;;0,062410352;5;;
;;;0,946775719;30;;
;;;0,470900601;15;;
;;;0,313821833;15;;
;;;0,198644978;10;;
;;;0,824335459;25;;
;;;0,043763543;5;;
;;;0,785058138;25;;
;;;0,795464949;25;;
;;;0,262306589;10;;
;;;0,265541551;10;;
;;;0,850611896;25;;
;;;0,392773217;15;;
;;;0,129490036;10;;
;;;0,563432722;15;;
;;;0,627521592;20;;
;;;0,942716758;30;;
;;;0,160008545;10;;
;;;0,464217048;15;;
;;;0,84868923;25;;
;;;0,807580798;25;;
;;;0,08374279;5;;
;;;0,827478866;25;;
;;;0,287301248;10;;
;;;0,111636708;10;;
;;;0,696340831;20;;
;;;0,260872219;10;;
;;;0,636402478;20;;
;;;0,727622303;20;;
;;;0,02478103;5;;
;;;0,248329112;10;;
;;;0,24958037;10;;
;;;0,678975799;20;;
;;;0,245185705;10;;
;;;0,021973327;5;;
;;;0,649616993;20;;
;;;0,239844966;10;;
;;;0,508316294;15;;
;;;0,709921567;20;;
;;;0,210516678;10;;
;;;0,513138218;15;;
;;;0,330088198;15;;
;;;0,79033784;25;;
;;;0,920041505;30;;
;;;0,768669698;25;;
;;;0,702383496;20;;
;;;0,38370922;15;;
;;;0,628162481;20;;
;;;0,322092349;15;;
;;;0,58107242;15;;
;;;0,414044618;15;;
;;;0,688467055;20;;
;;;0,236213263;10;;
;;;0,90704062;30;;
;;;0,170415357;10;;
;;;0,398113956;15;;
;;;0,625904111;20;;
;;;0,816827906;25;;
;;;0,300424207;15;;
;;;0,143040254;10;;
;;;0,847499008;25;;
;;;0,198797571;10;;
;;;0,766228217;25;;
;;;0,654469436;20;;
;;;0,354472488;15;;
;;;0,251564074;10;;
;;;0,794946135;25;;
;;;0,282723472;10;;
;;;0,500381481;15;;
;;;0,200201422;10;;
;;;0,354258858;15;;
;;;0,695425275;20;;
;;;0,070101016;5;;
;;;0,827326273;25;;
;;;0,184972686;10;;
;;;0,905270547;30;;
;;;0,82103946;25;;
;;;0,974394971;30;;
;;;0,921048616;30;;
;;;0,034211249;5;;
;;;0,815240944;25;;
;;;0,670644246;20;;
;;;0,328989532;15;;
;;;0,720694601;20;;
;;;0,823847163;25;;
;;;0,044495987;5;;
;;;0,19779046;10;;
;;;0,574816126;15;;
;;;0,585039827;15;;
;;;0,674947356;20;;
;;;0,910153508;30;;
;;;0,589556566;15;;
;;;0,196661275;10;;
;;;0,538346507;15;;
;;;0,226874599;10;;
;;;0,912656026;30;;
;;;0,425092318;15;;
;;;0,207342753;10;;
;;;0,315347758;15;;
;;;0,886257515;25;;
;;;0,211004975;10;;
;;;0,457869198;15;;
;;;0,553270058;15;;
;;;0,760521256;25;;
;;;0,154087954;10;;
;;;0,940733055;30;;
;;;0,139194922;10;;
;;;0,987182226;30;;
;;;0,257118442;10;;
;;;0,0737022;5;;
;;;0,040925321;5;;
;;;0,499313334;15;;
;;;0,711416974;20;;
;;;0,81081576;25;;
;;;0,312845241;15;;
;;;0,884090701;25;;
;;;0,004211554;5;;
;;;0,444654683;15;;
;;;0,3140965;15;;
;;;0,853785821;25;;
;;;0,129856258;10;;
;;;0,098147526;5;;
;;;0,857875301;25;;
;;;0,922452467;30;;
;;;0,185552538;10;;
;;;0,062257759;5;;
;;;0,8239082;25;;
;;;0,693350017;20;;
;;;0,133243812;10;;
;;;0,635242775;20;;
;;;0,26514481;10;;
;;;0,664540544;20;;
;;;0,008667257;5;;
;;;0,620441298;20;;
;;;0,539628285;15;;
;;;0,95782342;30;;
;;;0,359080782;15;;
;;;0,138370922;10;;
;;;0,498947111;15;;
;;;0,877925962;25;;
;;;0,190496536;10;;
;;;0,909756767;30;;
;;;0,265083773;10;;
;;;0,708243049;20;;
;;;0,206213569;10;;
;;;0,664906766;20;;
;;;0,625659963;20;;
;;;0,6486404;20;;
;;;0,617481002;20;;
;;;0,837183752;25;;
;;;0,580187384;15;;
;;;0,302682577;15;;
;;;0,307565538;15;;
;;;0,195074313;10;;
;;;0,067659536;5;;
;;;0,619464705;20;;
;;;0,630848109;20;;
;;;0,570604572;15;;
;;;0,407177953;15;;
;;;0,696981719;20;;
;;;0,627643666;20;;
;;;0,339182714;15;;
;;;0,482467116;15;;
;;;0,353160192;15;;
;;;0,936643574;30;;
;;;0,808221686;25;;
;;;0,202154607;10;;
;;;0,870540483;25;;
;;;0,18530839;10;;
;;;0,16953032;10;;
;;;0,266396069;10;;
;;;0,820978423;25;;
;;;0,14087344;10;;
;;;0,173162023;10;;
;;;0,771477401;25;;
;;;0,377025666;15;;
;;;0,401440474;15;;
;;;0,177495651;10;;
;;;0,683614612;20;;
;;;0,01556444;5;;
;;;0,909970397;30;;
;;;0,733115635;20;;
;;;0,713034455;20;;
;;;0,020325327;5;;
;;;0,071474349;5;;
;;;0,355601672;15;;
;;;0,619861446;20;;
;;;0,689657277;20;;
;;;0,755394147;25;;
;;;0,644611957;20;;
;;;0,482772301;15;;
;;;0,655262917;20;;
;;;0,963225196;30;;
;;;0,404400769;15;;
;;;0,961699271;30;;
;;;0,219000824;10;;
;;;0,444257942;15;;
;;;0,922849208;30;;
;;;0,086123234;5;;
;;;0,113162633;10;;
;;;0,03930784;5;;
;;;0,06469924;5;;
;;;0,600024415;20;;
;;;0,590929899;15;;
;;;0,034363842;5;;
;;;0,335917234;15;;
;;;0,394360179;15;;
;;;0,253028962;10;;
;;;0,305154576;15;;
;;;0,574480422;15;;
;;;0,059205908;5;;
;;;0,517349773;15;;
;;;0,534226508;15;;
;;;0,424665059;15;;
;;;0,085940123;5;;
;;;0,136936552;10;;
;;;0,281258583;10;;
;;;0,250862148;10;;
;;;0,751060518;25;;
;;;0,673329875;20;;
;;;0,188329722;10;;
;;;0,646900845;20;;
;;;0,213049715;10;;
;;;0,331125828;15;;
;;;0,101107822;10;;
;;;0,197363201;10;;
;;;0,853450117;25;;
;;;0,060151982;5;;
;;;0,387340922;15;;
;;;0,647175512;20;;
;;;0,392895291;15;;
;;;0,331522568;15;;
;;;0,233802301;10;;
;;;0,135654775;10;;
;;;0,814477981;25;;
;;;0,493697928;15;;
;;;0,203161718;10;;
;;;0,651203955;20;;
;;;0,624195074;20;;
;;;0,114780114;10;;
;;;0,831629383;25;;
;;;0,362834559;15;;
;;;0,481307413;15;;
;;;0,217688528;10;;
;;;0,549119541;15;;
;;;0,985351115;30;;
;;;0,72850734;20;;
;;;0,813837092;25;;
;;;0,702719199;20;;
;;;0,833277383;25;;
;;;0,854029969;25;;
;;;0,642017884;20;;
;;;0,965117344;30;;
;;;0,721243934;20;;
;;;0,416638691;15;;
;;;0,518753624;15;;
;;;0,908841212;30;;
;;;0,365733818;15;;
;;;0,46458327;15;;
;;;0,205938902;10;;
;;;0,027832881;5;;
;;;0,445356609;15;;
;;;0,980193487;30;;
;;;0,202581866;10;;
;;;0,987823115;30;;
;;;0,9754326;30;;
;;;0,380718406;15;;
;;;0,366466262;15;;
;;;0,385845515;15;;
;;;0,15335551;10;;
;;;0,607745598;20;;
;;;0,772148808;25;;
;;;0,801477096;25;;
;;;0,330942717;15;;
;;;0,834833827;25;;
;;;0,711569567;20;;
;;;0,419721061;15;;
;;;0,269844661;10;;
;;;0,326425977;15;;
;;;0,243598743;10;;
;;;0,008026368;5;;
;;;0,336436048;15;;
;;;0,477858821;15;;
;;;0,198461867;10;;
;;;0,527359844;15;;
;;;0,792687765;25;;
;;;0,568346202;15;;
;;;0,043549913;5;;
;;;0,159947508;10;;
;;;0,838496048;25;;
;;;0,258308664;10;;
;;;0,516953032;15;;
;;;0,033906064;5;;
;;;0,562700278;15;;
;;;0,361827448;15;;
;;;0,434583575;15;;
;;;0,426526688;15;;
;;;0,45823542;15;;
;;;0,925992615;30;;
;;;0,577623829;15;;
;;;0,727164525;20;;
;;;0,658162175;20;;
;;;0,147923215;10;;
;;;0,066103092;5;;
;;;0,94143498;30;;
;;;0,548417615;15;;
;;;0,161046175;10;;
;;;0,125186926;10;;
;;;0,01739555;5;;
;;;0,91421247;30;;
;;;0,221839045;10;;
;;;0,650196844;20;;
;;;0,775536363;25;;
;;;0,275276955;10;;
;;;0,327890866;15;;
;;;0,476760155;15;;
;;;0,722983489;20;;
;;;0,567522202;15;;
;;;0,7993408;25;;
;;;0,76229133;25;;
;;;0,534501175;15;;
;;;0,825861385;25;;
;;;0,853968932;25;;
;;;0,385052034;15;;
;;;0,480086673;15;;
;;;0,025849178;5;;
;;;0,708059938;20;;
;;;0,767052217;25;;
;;;0,581469161;15;;
;;;0,739677114;20;;
;;;0,233680227;10;;
;;;0,02682577;5;;
;;;0,778130436;25;;
;;;0,762443922;25;;
;;;0,704000977;20;;
;;;0,869075594;25;;
;;;0,884609516;25;;
;;;0,366008484;15;;
;;;0,657521287;20;;
;;;0,116031373;10;;
;;;0,619739372;20;;
;;;0,335612049;15;;
;;;0,41297647;15;;
;;;0,2887051;10;;
;;;0,489852596;15;;
;;;0,445966979;15;;
;;;0,265694143;10;;
;;;0,142124699;10;;
;;;0,806146428;25;;
;;;0,533310953;15;;
;;;0,896908475;25;;
;;;0,56285287;15;;
;;;0,618640706;20;;
;;;0,819238868;25;;
;;;0,027161473;5;;
;;;0,733359783;20;;
;;;0,847071749;25;;
;;;0,642658773;20;;
;;;0,845240638;25;;
;;;0,970702231;30;;
;;;0,390362255;15;;
;;;0,256416517;10;;
;;;0,243537706;10;;
;;;0,145023957;10;;
;;;0,496047853;15;;
;;;0,844447157;25;;
;;;0,391460921;15;;
;;;0,084505753;5;;
;;;0,170262764;10;;
;;;0,415875729;15;;
;;;0,677968688;20;;
;;;0,87285989;25;;
;;;0,910580767;30;;
;;;0,73259682;20;;
;;;0,554399243;15;;
;;;0,445509201;15;;
;;;0,541856136;15;;
;;;0,925840022;30;;
;;;0,309060945;15;;
;;;0,391155736;15;;
;;;0,437208167;15;;
;;;0,958861049;30;;
;;;0,30466628;15;;
;;;0,364421522;15;;
;;;0,904751732;30;;
;;;0,591387677;15;;
;;;0,709830012;20;;
;;;0,016144292;5;;
;;;0,021729179;5;;
;;;0,002227851;5;;
;;;0,256080813;10;;
;;;0,847560045;25;;
;;;0,697256386;20;;
;;;0,726554155;20;;
;;;0,051454207;5;;
;;;0,89434492;25;;
;;;0,244422742;10;;
;;;0,063509018;5;;
;;;0,982055116;30;;
;;;0,647358623;20;;
;;;0,243995483;10;;
;;;0,611316263;20;;
;;;0,732413709;20;;
;;;0,115573595;10;;
;;;0,979979858;30;;
;;;0,084841456;5;;
;;;0,956907865;30;;
;;;0,438245796;15;;
;;;0,228644673;10;;
;;;0,073519089;5;;
;;;0,632129887;20;;
;;;0,951628162;30;;
;;;0,68285165;20;;
;;;0,894222846;25;;
;;;0,122501297;10;;
;;;0,117465743;10;;
;;;0,79155858;25;;
;;;0,196234016;10;;
;;;0,990112003;30;;
;;;0,21909238;10;;
;;;0,297402875;10;;
;;;0,474959563;15;;
;;;0,079470199;5;;
;;;0,230872524;10;;
;;;0,252327036;10;;
;;;0,149327067;10;;
;;;0,90969573;30;;
;;;0,768181402;25;;
;;;0,793053987;25;;
;;;0,360423597;15;;
;;;0,903683584;30;;
;;;0,52354503;15;;
;;;0,457594531;15;;
;;;0,146855068;10;;
;;;0,487075411;15;;
;;;0,095431379;5;;
;;;0,324259163;15;;
;;;0,153386029;10;;
;;;0,587511826;15;;
;;;0,615771966;20;;
;;;0,753654592;25;;
;;;0,529007843;15;;
;;;0,565141758;15;;
;;;0,082491531;5;;
;;;0,015930662;5;;
;;;0,170628986;10;;
;;;0,106509598;10;;
;;;0,803704947;25;;
;;;0,583971679;15;;
;;;0,968993194;30;;
;;;0,112308115;10;;
;;;0,859035005;25;;
;;;0,373485519;15;;
;;;0,212408826;10;;
;;;0,110599078;10;;
;;;0,985168004;30;;
;;;0,7121189;20;;
;;;0,805261391;25;;
;;;0,226630451;10;;
;;;0,791192358;25;;
;;;0,317911313;15;;
;;;0,457045198;15;;
;;;0,240607929;10;;
;;;0,710470901;20;;
;;;0,069124424;5;;
;;;0,498428297;15;;
;;;0,764549699;25;;
;;;0,594927824;15;;
;;;0,846064638;25;;
;;;0,480483413;15;;
;;;0,069521165;5;;
;;;0,358226264;15;;
;;;0,226416822;10;;
;;;0,213324381;10;;
;;;0,594714194;15;;
;;;0,5741142;15;;
;;;0,315683462;15;;
;;;0,400708029;15;;
;;;0,669026765;20;;
;;;0,435987426;15;;
;;;0,493209632;15;;
;;;0,526108585;15;;
;;;0,477156896;15;;
;;;0,984008301;30;;
;;;0,355723746;15;;
;;;0,147434919;10;;
;;;0,800897244;25;;
;;;0,006103702;5;;
;;;0,639362774;20;;
;;;0,256111332;10;;
;;;0,567033906;15;;
;;;0,519302957;15;;
;;;0,401348918;15;;
;;;0,856563005;25;;
;;;0,733359783;20;;
;;;0,236671041;10;;
;;;0,242927335;10;;
;;;0,423047578;15;;
;;;0,543504135;15;;
;;;0,92773217;30;;
;;;0,85421308;25;;
;;;0,389538255;15;;
